PolicyID,Period,EarnedPremium,ExposureUnits,Geography,Industry,PolicySize,RiskRating
POL000947,2023-09,2929.97,52.17,Midwest,Warehouse,Medium,4.05
POL000947,2023-10,2929.97,55.06,Midwest,Warehouse,Medium,4.05
POL000947,2023-11,2929.97,56.76,Midwest,Warehouse,Medium,4.05
POL000947,2023-12,2929.97,54.11,Midwest,Warehouse,Medium,4.05
POL000947,2024-01,2929.97,56.8,Midwest,Warehouse,Medium,4.05
POL000947,2024-02,2929.97,56.68,Midwest,Warehouse,Medium,4.05
POL000947,2024-03,2929.97,56.49,Midwest,Warehouse,Medium,4.05
POL000947,2024-04,2929.97,56.53,Midwest,Warehouse,Medium,4.05
POL000947,2024-05,2929.97,56.46,Midwest,Warehouse,Medium,4.05
POL000947,2024-06,2929.97,56.04,Midwest,Warehouse,Medium,4.05
POL000947,2024-07,2929.97,55.36,Midwest,Warehouse,Medium,4.05
POL000947,2024-08,2929.97,51.72,Midwest,Warehouse,Medium,4.05
POL000947,2024-09,2929.97,52.3,Midwest,Warehouse,Medium,4.05
POL000947,2024-10,2929.97,52.31,Midwest,Warehouse,Medium,4.05
POL000947,2024-11,2929.97,51.71,Midwest,Warehouse,Medium,4.05
POL000947,2024-12,2929.97,52.22,Midwest,Warehouse,Medium,4.05
POL000948,2024-09,13444.3,174.57,Northeast,Hospitality,Large,4.44
POL000948,2024-10,13444.3,170.28,Northeast,Hospitality,Large,4.44
POL000948,2024-11,13444.3,164.39,Northeast,Hospitality,Large,4.44
POL000948,2024-12,13444.3,172.45,Northeast,Hospitality,Large,4.44
POL000949,2022-09,633.74,10.23,Southeast,Manufacturing,Small,4.3
POL000949,2022-10,633.74,9.87,Southeast,Manufacturing,Small,4.3
POL000949,2022-11,633.74,10.63,Southeast,Manufacturing,Small,4.3
POL000949,2022-12,633.74,10.07,Southeast,Manufacturing,Small,4.3
POL000949,2023-01,633.74,10.44,Southeast,Manufacturing,Small,4.3
POL000949,2023-02,633.74,10.03,Southeast,Manufacturing,Small,4.3
POL000949,2023-03,633.74,10.24,Southeast,Manufacturing,Small,4.3
POL000949,2023-04,633.74,10.56,Southeast,Manufacturing,Small,4.3
POL000949,2023-05,633.74,9.89,Southeast,Manufacturing,Small,4.3
POL000949,2023-06,633.74,10.73,Southeast,Manufacturing,Small,4.3
POL000949,2023-07,633.74,9.8,Southeast,Manufacturing,Small,4.3
POL000949,2023-08,633.74,10.27,Southeast,Manufacturing,Small,4.3
POL000949,2023-09,633.74,10.67,Southeast,Manufacturing,Small,4.3
POL000949,2023-10,633.74,10.7,Southeast,Manufacturing,Small,4.3
POL000949,2023-11,633.74,9.97,Southeast,Manufacturing,Small,4.3
POL000949,2023-12,633.74,9.88,Southeast,Manufacturing,Small,4.3
POL000949,2024-01,633.74,10.47,Southeast,Manufacturing,Small,4.3
POL000949,2024-02,633.74,9.77,Southeast,Manufacturing,Small,4.3
POL000949,2024-03,633.74,10.22,Southeast,Manufacturing,Small,4.3
POL000949,2024-04,633.74,10.54,Southeast,Manufacturing,Small,4.3
POL000949,2024-05,633.74,10.3,Southeast,Manufacturing,Small,4.3
POL000949,2024-06,633.74,9.92,Southeast,Manufacturing,Small,4.3
POL000949,2024-07,633.74,10.23,Southeast,Manufacturing,Small,4.3
POL000949,2024-08,633.74,10.67,Southeast,Manufacturing,Small,4.3
POL000949,2024-09,633.74,10.36,Southeast,Manufacturing,Small,4.3
POL000949,2024-10,633.74,10.47,Southeast,Manufacturing,Small,4.3
POL000949,2024-11,633.74,10.07,Southeast,Manufacturing,Small,4.3
POL000949,2024-12,633.74,9.92,Southeast,Manufacturing,Small,4.3
POL000950,2022-03,659.24,8.01,Southeast,Manufacturing,Small,3.9
POL000950,2022-04,659.24,8.24,Southeast,Manufacturing,Small,3.9
POL000950,2022-05,659.24,8.03,Southeast,Manufacturing,Small,3.9
POL000950,2022-06,659.24,8.24,Southeast,Manufacturing,Small,3.9
POL000950,2022-07,659.24,8.38,Southeast,Manufacturing,Small,3.9
POL000950,2022-08,659.24,8.4,Southeast,Manufacturing,Small,3.9
POL000950,2022-09,659.24,7.93,Southeast,Manufacturing,Small,3.9
POL000950,2022-10,659.24,8.42,Southeast,Manufacturing,Small,3.9
POL000950,2022-11,659.24,8.35,Southeast,Manufacturing,Small,3.9
POL000950,2022-12,659.24,7.81,Southeast,Manufacturing,Small,3.9
POL000950,2023-01,659.24,7.85,Southeast,Manufacturing,Small,3.9
POL000950,2023-02,659.24,8.33,Southeast,Manufacturing,Small,3.9
POL000950,2023-03,659.24,8.11,Southeast,Manufacturing,Small,3.9
POL000950,2023-04,659.24,7.92,Southeast,Manufacturing,Small,3.9
POL000950,2023-05,659.24,7.84,Southeast,Manufacturing,Small,3.9
POL000950,2023-06,659.24,7.93,Southeast,Manufacturing,Small,3.9
POL000950,2023-07,659.24,8.59,Southeast,Manufacturing,Small,3.9
POL000950,2023-08,659.24,8.4,Southeast,Manufacturing,Small,3.9
POL000950,2023-09,659.24,8.23,Southeast,Manufacturing,Small,3.9
POL000950,2023-10,659.24,8.57,Southeast,Manufacturing,Small,3.9
POL000950,2023-11,659.24,8.31,Southeast,Manufacturing,Small,3.9
POL000950,2023-12,659.24,8.4,Southeast,Manufacturing,Small,3.9
POL000950,2024-01,659.24,8.03,Southeast,Manufacturing,Small,3.9
POL000950,2024-02,659.24,8.28,Southeast,Manufacturing,Small,3.9
POL000950,2024-03,659.24,7.92,Southeast,Manufacturing,Small,3.9
POL000950,2024-04,659.24,8.13,Southeast,Manufacturing,Small,3.9
POL000950,2024-05,659.24,7.83,Southeast,Manufacturing,Small,3.9
POL000950,2024-06,659.24,7.98,Southeast,Manufacturing,Small,3.9
POL000950,2024-07,659.24,7.86,Southeast,Manufacturing,Small,3.9
POL000950,2024-08,659.24,8.12,Southeast,Manufacturing,Small,3.9
POL000950,2024-09,659.24,8.49,Southeast,Manufacturing,Small,3.9
POL000950,2024-10,659.24,8.11,Southeast,Manufacturing,Small,3.9
POL000950,2024-11,659.24,8.48,Southeast,Manufacturing,Small,3.9
POL000950,2024-12,659.24,8.34,Southeast,Manufacturing,Small,3.9
POL000951,2024-09,2967.66,52.37,Southeast,Hospitality,Medium,4.68
POL000951,2024-10,2967.66,50.94,Southeast,Hospitality,Medium,4.68
POL000951,2024-11,2967.66,54.53,Southeast,Hospitality,Medium,4.68
POL000951,2024-12,2967.66,49.99,Southeast,Hospitality,Medium,4.68
POL000952,2022-09,541.66,11.0,Northwest,Education,Small,5.84
POL000952,2022-10,541.66,10.93,Northwest,Education,Small,5.84
POL000952,2022-11,541.66,10.74,Northwest,Education,Small,5.84
POL000952,2022-12,541.66,10.52,Northwest,Education,Small,5.84
POL000952,2023-01,541.66,10.73,Northwest,Education,Small,5.84
POL000952,2023-02,541.66,11.2,Northwest,Education,Small,5.84
POL000952,2023-03,541.66,11.16,Northwest,Education,Small,5.84
POL000952,2023-04,541.66,11.28,Northwest,Education,Small,5.84
POL000952,2023-05,541.66,10.59,Northwest,Education,Small,5.84
POL000952,2023-06,541.66,10.68,Northwest,Education,Small,5.84
POL000952,2023-07,541.66,10.28,Northwest,Education,Small,5.84
POL000952,2023-08,541.66,11.28,Northwest,Education,Small,5.84
POL000952,2023-09,541.66,10.62,Northwest,Education,Small,5.84
POL000952,2023-10,541.66,10.7,Northwest,Education,Small,5.84
POL000952,2023-11,541.66,11.24,Northwest,Education,Small,5.84
POL000952,2023-12,541.66,10.83,Northwest,Education,Small,5.84
POL000952,2024-01,541.66,10.87,Northwest,Education,Small,5.84
POL000952,2024-02,541.66,10.45,Northwest,Education,Small,5.84
POL000952,2024-03,541.66,10.8,Northwest,Education,Small,5.84
POL000952,2024-04,541.66,11.25,Northwest,Education,Small,5.84
POL000952,2024-05,541.66,10.86,Northwest,Education,Small,5.84
POL000952,2024-06,541.66,10.54,Northwest,Education,Small,5.84
POL000952,2024-07,541.66,10.29,Northwest,Education,Small,5.84
POL000952,2024-08,541.66,10.62,Northwest,Education,Small,5.84
POL000952,2024-09,541.66,10.88,Northwest,Education,Small,5.84
POL000952,2024-10,541.66,10.31,Northwest,Education,Small,5.84
POL000952,2024-11,541.66,10.92,Northwest,Education,Small,5.84
POL000952,2024-12,541.66,10.83,Northwest,Education,Small,5.84
POL000953,2024-08,2573.6,55.82,Northwest,Retail,Medium,4.34
POL000953,2024-09,2573.6,51.72,Northwest,Retail,Medium,4.34
POL000953,2024-10,2573.6,55.8,Northwest,Retail,Medium,4.34
POL000953,2024-11,2573.6,54.39,Northwest,Retail,Medium,4.34
POL000953,2024-12,2573.6,53.58,Northwest,Retail,Medium,4.34
POL000954,2024-08,548.89,10.99,Southeast,Office,Small,5.45
POL000954,2024-09,548.89,10.14,Southeast,Office,Small,5.45
POL000954,2024-10,548.89,10.54,Southeast,Office,Small,5.45
POL000954,2024-11,548.89,10.31,Southeast,Office,Small,5.45
POL000954,2024-12,548.89,10.53,Southeast,Office,Small,5.45
POL000955,2022-01,717.86,8.12,Northeast,Hospitality,Small,5.18
POL000955,2022-02,717.86,7.75,Northeast,Hospitality,Small,5.18
POL000955,2022-03,717.86,8.21,Northeast,Hospitality,Small,5.18
POL000955,2022-04,717.86,8.19,Northeast,Hospitality,Small,5.18
POL000955,2022-05,717.86,8.3,Northeast,Hospitality,Small,5.18
POL000955,2022-06,717.86,7.75,Northeast,Hospitality,Small,5.18
POL000955,2022-07,717.86,7.92,Northeast,Hospitality,Small,5.18
POL000955,2022-08,717.86,8.2,Northeast,Hospitality,Small,5.18
POL000955,2022-09,717.86,7.79,Northeast,Hospitality,Small,5.18
POL000955,2022-10,717.86,8.22,Northeast,Hospitality,Small,5.18
POL000955,2022-11,717.86,7.72,Northeast,Hospitality,Small,5.18
POL000955,2022-12,717.86,7.95,Northeast,Hospitality,Small,5.18
POL000955,2023-01,717.86,8.36,Northeast,Hospitality,Small,5.18
POL000955,2023-02,717.86,8.3,Northeast,Hospitality,Small,5.18
POL000955,2023-03,717.86,8.2,Northeast,Hospitality,Small,5.18
POL000955,2023-04,717.86,8.38,Northeast,Hospitality,Small,5.18
POL000955,2023-05,717.86,8.25,Northeast,Hospitality,Small,5.18
POL000955,2023-06,717.86,8.1,Northeast,Hospitality,Small,5.18
POL000955,2023-07,717.86,8.47,Northeast,Hospitality,Small,5.18
POL000955,2023-08,717.86,8.24,Northeast,Hospitality,Small,5.18
POL000955,2023-09,717.86,8.16,Northeast,Hospitality,Small,5.18
POL000955,2023-10,717.86,8.01,Northeast,Hospitality,Small,5.18
POL000955,2023-11,717.86,8.41,Northeast,Hospitality,Small,5.18
POL000955,2023-12,717.86,7.91,Northeast,Hospitality,Small,5.18
POL000955,2024-01,717.86,7.68,Northeast,Hospitality,Small,5.18
POL000955,2024-02,717.86,7.83,Northeast,Hospitality,Small,5.18
POL000955,2024-03,717.86,7.76,Northeast,Hospitality,Small,5.18
POL000955,2024-04,717.86,7.93,Northeast,Hospitality,Small,5.18
POL000955,2024-05,717.86,8.34,Northeast,Hospitality,Small,5.18
POL000955,2024-06,717.86,8.2,Northeast,Hospitality,Small,5.18
POL000955,2024-07,717.86,7.81,Northeast,Hospitality,Small,5.18
POL000955,2024-08,717.86,8.31,Northeast,Hospitality,Small,5.18
POL000955,2024-09,717.86,8.08,Northeast,Hospitality,Small,5.18
POL000955,2024-10,717.86,8.09,Northeast,Hospitality,Small,5.18
POL000955,2024-11,717.86,7.97,Northeast,Hospitality,Small,5.18
POL000955,2024-12,717.86,8.37,Northeast,Hospitality,Small,5.18
POL000956,2024-08,478.04,10.7,Midwest,Office,Small,5.33
POL000956,2024-09,478.04,10.46,Midwest,Office,Small,5.33
POL000956,2024-10,478.04,10.68,Midwest,Office,Small,5.33
POL000956,2024-11,478.04,11.13,Midwest,Office,Small,5.33
POL000956,2024-12,478.04,11.07,Midwest,Office,Small,5.33
POL000957,2024-08,48149.0,1013.05,Northwest,Education,Enterprise,4.38
POL000957,2024-09,48149.0,1005.08,Northwest,Education,Enterprise,4.38
POL000957,2024-10,48149.0,1062.49,Northwest,Education,Enterprise,4.38
POL000957,2024-11,48149.0,1064.11,Northwest,Education,Enterprise,4.38
POL000957,2024-12,48149.0,1031.67,Northwest,Education,Enterprise,4.38
POL000958,2023-03,580.8,9.02,Southwest,Manufacturing,Small,3.83
POL000958,2023-04,580.8,9.14,Southwest,Manufacturing,Small,3.83
POL000958,2023-05,580.8,8.46,Southwest,Manufacturing,Small,3.83
POL000958,2023-06,580.8,8.79,Southwest,Manufacturing,Small,3.83
POL000958,2023-07,580.8,8.29,Southwest,Manufacturing,Small,3.83
POL000958,2023-08,580.8,8.91,Southwest,Manufacturing,Small,3.83
POL000958,2023-09,580.8,8.65,Southwest,Manufacturing,Small,3.83
POL000958,2023-10,580.8,8.45,Southwest,Manufacturing,Small,3.83
POL000958,2023-11,580.8,8.94,Southwest,Manufacturing,Small,3.83
POL000958,2023-12,580.8,8.99,Southwest,Manufacturing,Small,3.83
POL000958,2024-01,580.8,8.38,Southwest,Manufacturing,Small,3.83
POL000958,2024-02,580.8,8.32,Southwest,Manufacturing,Small,3.83
POL000958,2024-03,580.8,8.58,Southwest,Manufacturing,Small,3.83
POL000958,2024-04,580.8,8.83,Southwest,Manufacturing,Small,3.83
POL000958,2024-05,580.8,8.98,Southwest,Manufacturing,Small,3.83
POL000958,2024-06,580.8,8.76,Southwest,Manufacturing,Small,3.83
POL000958,2024-07,580.8,8.79,Southwest,Manufacturing,Small,3.83
POL000958,2024-08,580.8,8.98,Southwest,Manufacturing,Small,3.83
POL000958,2024-09,580.8,8.75,Southwest,Manufacturing,Small,3.83
POL000958,2024-10,580.8,8.82,Southwest,Manufacturing,Small,3.83
POL000958,2024-11,580.8,8.73,Southwest,Manufacturing,Small,3.83
POL000958,2024-12,580.8,9.05,Southwest,Manufacturing,Small,3.83
POL000959,2024-10,582.78,11.6,Midwest,Warehouse,Small,4.06
POL000959,2024-11,582.78,11.64,Midwest,Warehouse,Small,4.06
POL000959,2024-12,582.78,11.48,Midwest,Warehouse,Small,4.06
POL000960,2022-06,480.98,9.51,Northwest,Retail,Small,4.18
POL000960,2022-07,480.98,9.14,Northwest,Retail,Small,4.18
POL000960,2022-08,480.98,9.08,Northwest,Retail,Small,4.18
POL000960,2022-09,480.98,9.66,Northwest,Retail,Small,4.18
POL000960,2022-10,480.98,9.61,Northwest,Retail,Small,4.18
POL000960,2022-11,480.98,9.66,Northwest,Retail,Small,4.18
POL000960,2022-12,480.98,8.89,Northwest,Retail,Small,4.18
POL000960,2023-01,480.98,9.58,Northwest,Retail,Small,4.18
POL000960,2023-02,480.98,9.06,Northwest,Retail,Small,4.18
POL000960,2023-03,480.98,8.77,Northwest,Retail,Small,4.18
POL000960,2023-04,480.98,9.12,Northwest,Retail,Small,4.18
POL000960,2023-05,480.98,9.23,Northwest,Retail,Small,4.18
POL000960,2023-06,480.98,8.86,Northwest,Retail,Small,4.18
POL000960,2023-07,480.98,9.25,Northwest,Retail,Small,4.18
POL000960,2023-08,480.98,9.51,Northwest,Retail,Small,4.18
POL000960,2023-09,480.98,9.11,Northwest,Retail,Small,4.18
POL000960,2023-10,480.98,9.08,Northwest,Retail,Small,4.18
POL000960,2023-11,480.98,9.07,Northwest,Retail,Small,4.18
POL000960,2023-12,480.98,9.61,Northwest,Retail,Small,4.18
POL000960,2024-01,480.98,8.8,Northwest,Retail,Small,4.18
POL000960,2024-02,480.98,9.17,Northwest,Retail,Small,4.18
POL000960,2024-03,480.98,9.0,Northwest,Retail,Small,4.18
POL000960,2024-04,480.98,9.58,Northwest,Retail,Small,4.18
POL000960,2024-05,480.98,8.85,Northwest,Retail,Small,4.18
POL000960,2024-06,480.98,9.14,Northwest,Retail,Small,4.18
POL000960,2024-07,480.98,9.13,Northwest,Retail,Small,4.18
POL000960,2024-08,480.98,9.58,Northwest,Retail,Small,4.18
POL000960,2024-09,480.98,8.96,Northwest,Retail,Small,4.18
POL000960,2024-10,480.98,9.35,Northwest,Retail,Small,4.18
POL000960,2024-11,480.98,8.88,Northwest,Retail,Small,4.18
POL000960,2024-12,480.98,9.64,Northwest,Retail,Small,4.18
POL000961,2022-07,2961.06,57.17,Southeast,Retail,Medium,4.14
POL000961,2022-08,2961.06,57.36,Southeast,Retail,Medium,4.14
POL000961,2022-09,2961.06,56.26,Southeast,Retail,Medium,4.14
POL000961,2022-10,2961.06,55.75,Southeast,Retail,Medium,4.14
POL000961,2022-11,2961.06,55.01,Southeast,Retail,Medium,4.14
POL000961,2022-12,2961.06,57.23,Southeast,Retail,Medium,4.14
POL000961,2023-01,2961.06,59.21,Southeast,Retail,Medium,4.14
POL000961,2023-02,2961.06,55.85,Southeast,Retail,Medium,4.14
POL000961,2023-03,2961.06,58.81,Southeast,Retail,Medium,4.14
POL000961,2023-04,2961.06,54.65,Southeast,Retail,Medium,4.14
POL000961,2023-05,2961.06,59.11,Southeast,Retail,Medium,4.14
POL000961,2023-06,2961.06,55.79,Southeast,Retail,Medium,4.14
POL000961,2023-07,2961.06,55.96,Southeast,Retail,Medium,4.14
POL000961,2023-08,2961.06,56.43,Southeast,Retail,Medium,4.14
POL000961,2023-09,2961.06,57.88,Southeast,Retail,Medium,4.14
POL000961,2023-10,2961.06,57.88,Southeast,Retail,Medium,4.14
POL000961,2023-11,2961.06,56.52,Southeast,Retail,Medium,4.14
POL000961,2023-12,2961.06,56.77,Southeast,Retail,Medium,4.14
POL000961,2024-01,2961.06,53.98,Southeast,Retail,Medium,4.14
POL000961,2024-02,2961.06,55.53,Southeast,Retail,Medium,4.14
POL000961,2024-03,2961.06,55.77,Southeast,Retail,Medium,4.14
POL000961,2024-04,2961.06,56.97,Southeast,Retail,Medium,4.14
POL000961,2024-05,2961.06,56.97,Southeast,Retail,Medium,4.14
POL000961,2024-06,2961.06,57.83,Southeast,Retail,Medium,4.14
POL000961,2024-07,2961.06,57.87,Southeast,Retail,Medium,4.14
POL000961,2024-08,2961.06,55.14,Southeast,Retail,Medium,4.14
POL000961,2024-09,2961.06,58.17,Southeast,Retail,Medium,4.14
POL000961,2024-10,2961.06,53.92,Southeast,Retail,Medium,4.14
POL000961,2024-11,2961.06,57.86,Southeast,Retail,Medium,4.14
POL000961,2024-12,2961.06,54.39,Southeast,Retail,Medium,4.14
POL000962,2024-12,49781.62,911.41,Southeast,Office,Enterprise,5.06
POL000963,2022-03,2209.41,47.09,Midwest,Office,Medium,4.46
POL000963,2022-04,2209.41,46.67,Midwest,Office,Medium,4.46
POL000963,2022-05,2209.41,47.86,Midwest,Office,Medium,4.46
POL000963,2022-06,2209.41,44.78,Midwest,Office,Medium,4.46
POL000963,2022-07,2209.41,45.66,Midwest,Office,Medium,4.46
POL000963,2022-08,2209.41,47.51,Midwest,Office,Medium,4.46
POL000963,2022-09,2209.41,48.59,Midwest,Office,Medium,4.46
POL000963,2022-10,2209.41,46.4,Midwest,Office,Medium,4.46
POL000963,2022-11,2209.41,45.83,Midwest,Office,Medium,4.46
POL000963,2022-12,2209.41,47.05,Midwest,Office,Medium,4.46
POL000963,2023-01,2209.41,47.53,Midwest,Office,Medium,4.46
POL000963,2023-02,2209.41,46.58,Midwest,Office,Medium,4.46
POL000963,2023-03,2209.41,48.73,Midwest,Office,Medium,4.46
POL000963,2023-04,2209.41,47.07,Midwest,Office,Medium,4.46
POL000963,2023-05,2209.41,44.78,Midwest,Office,Medium,4.46
POL000963,2023-06,2209.41,45.66,Midwest,Office,Medium,4.46
POL000963,2023-07,2209.41,46.73,Midwest,Office,Medium,4.46
POL000963,2023-08,2209.41,47.89,Midwest,Office,Medium,4.46
POL000963,2023-09,2209.41,45.64,Midwest,Office,Medium,4.46
POL000963,2023-10,2209.41,49.2,Midwest,Office,Medium,4.46
POL000963,2023-11,2209.41,46.11,Midwest,Office,Medium,4.46
POL000963,2023-12,2209.41,47.11,Midwest,Office,Medium,4.46
POL000963,2024-01,2209.41,44.7,Midwest,Office,Medium,4.46
POL000963,2024-02,2209.41,48.77,Midwest,Office,Medium,4.46
POL000963,2024-03,2209.41,48.32,Midwest,Office,Medium,4.46
POL000963,2024-04,2209.41,45.53,Midwest,Office,Medium,4.46
POL000963,2024-05,2209.41,48.99,Midwest,Office,Medium,4.46
POL000963,2024-06,2209.41,46.1,Midwest,Office,Medium,4.46
POL000963,2024-07,2209.41,47.86,Midwest,Office,Medium,4.46
POL000963,2024-08,2209.41,48.46,Midwest,Office,Medium,4.46
POL000963,2024-09,2209.41,48.09,Midwest,Office,Medium,4.46
POL000963,2024-10,2209.41,48.92,Midwest,Office,Medium,4.46
POL000963,2024-11,2209.41,48.67,Midwest,Office,Medium,4.46
POL000963,2024-12,2209.41,49.28,Midwest,Office,Medium,4.46
POL000964,2022-07,802.6,10.22,Northeast,Manufacturing,Small,5.34
POL000964,2022-08,802.6,10.34,Northeast,Manufacturing,Small,5.34
POL000964,2022-09,802.6,10.69,Northeast,Manufacturing,Small,5.34
POL000964,2022-10,802.6,10.8,Northeast,Manufacturing,Small,5.34
POL000964,2022-11,802.6,10.59,Northeast,Manufacturing,Small,5.34
POL000964,2022-12,802.6,10.1,Northeast,Manufacturing,Small,5.34
POL000964,2023-01,802.6,10.91,Northeast,Manufacturing,Small,5.34
POL000964,2023-02,802.6,11.04,Northeast,Manufacturing,Small,5.34
POL000964,2023-03,802.6,10.45,Northeast,Manufacturing,Small,5.34
POL000964,2023-04,802.6,10.26,Northeast,Manufacturing,Small,5.34
POL000964,2023-05,802.6,10.04,Northeast,Manufacturing,Small,5.34
POL000964,2023-06,802.6,10.27,Northeast,Manufacturing,Small,5.34
POL000964,2023-07,802.6,10.76,Northeast,Manufacturing,Small,5.34
POL000964,2023-08,802.6,10.98,Northeast,Manufacturing,Small,5.34
POL000964,2023-09,802.6,10.12,Northeast,Manufacturing,Small,5.34
POL000964,2023-10,802.6,10.61,Northeast,Manufacturing,Small,5.34
POL000964,2023-11,802.6,10.76,Northeast,Manufacturing,Small,5.34
POL000964,2023-12,802.6,10.31,Northeast,Manufacturing,Small,5.34
POL000964,2024-01,802.6,10.62,Northeast,Manufacturing,Small,5.34
POL000964,2024-02,802.6,10.78,Northeast,Manufacturing,Small,5.34
POL000964,2024-03,802.6,10.91,Northeast,Manufacturing,Small,5.34
POL000964,2024-04,802.6,10.5,Northeast,Manufacturing,Small,5.34
POL000964,2024-05,802.6,10.81,Northeast,Manufacturing,Small,5.34
POL000964,2024-06,802.6,10.34,Northeast,Manufacturing,Small,5.34
POL000964,2024-07,802.6,10.25,Northeast,Manufacturing,Small,5.34
POL000964,2024-08,802.6,10.22,Northeast,Manufacturing,Small,5.34
POL000964,2024-09,802.6,10.4,Northeast,Manufacturing,Small,5.34
POL000964,2024-10,802.6,10.06,Northeast,Manufacturing,Small,5.34
POL000964,2024-11,802.6,10.32,Northeast,Manufacturing,Small,5.34
POL000964,2024-12,802.6,10.71,Northeast,Manufacturing,Small,5.34
POL000965,2024-12,715.69,9.13,Southeast,Warehouse,Small,5.87
POL000966,2024-01,10372.56,205.82,Northeast,Office,Large,4.89
POL000966,2024-02,10372.56,210.42,Northeast,Office,Large,4.89
POL000966,2024-03,10372.56,216.49,Northeast,Office,Large,4.89
POL000966,2024-04,10372.56,211.09,Northeast,Office,Large,4.89
POL000966,2024-05,10372.56,213.23,Northeast,Office,Large,4.89
POL000966,2024-06,10372.56,219.57,Northeast,Office,Large,4.89
POL000966,2024-07,10372.56,204.44,Northeast,Office,Large,4.89
POL000966,2024-08,10372.56,210.18,Northeast,Office,Large,4.89
POL000966,2024-09,10372.56,207.3,Northeast,Office,Large,4.89
POL000966,2024-10,10372.56,206.98,Northeast,Office,Large,4.89
POL000966,2024-11,10372.56,224.86,Northeast,Office,Large,4.89
POL000966,2024-12,10372.56,212.34,Northeast,Office,Large,4.89
POL000967,2022-05,563.11,9.71,Northeast,Retail,Small,4.77
POL000967,2022-06,563.11,9.91,Northeast,Retail,Small,4.77
POL000967,2022-07,563.11,9.24,Northeast,Retail,Small,4.77
POL000967,2022-08,563.11,9.43,Northeast,Retail,Small,4.77
POL000967,2022-09,563.11,10.0,Northeast,Retail,Small,4.77
POL000967,2022-10,563.11,10.03,Northeast,Retail,Small,4.77
POL000967,2022-11,563.11,9.56,Northeast,Retail,Small,4.77
POL000967,2022-12,563.11,9.56,Northeast,Retail,Small,4.77
POL000967,2023-01,563.11,9.93,Northeast,Retail,Small,4.77
POL000967,2023-02,563.11,9.48,Northeast,Retail,Small,4.77
POL000967,2023-03,563.11,9.31,Northeast,Retail,Small,4.77
POL000967,2023-04,563.11,9.45,Northeast,Retail,Small,4.77
POL000967,2023-05,563.11,9.57,Northeast,Retail,Small,4.77
POL000967,2023-06,563.11,9.25,Northeast,Retail,Small,4.77
POL000967,2023-07,563.11,9.66,Northeast,Retail,Small,4.77
POL000967,2023-08,563.11,9.91,Northeast,Retail,Small,4.77
POL000967,2023-09,563.11,9.69,Northeast,Retail,Small,4.77
POL000967,2023-10,563.11,9.27,Northeast,Retail,Small,4.77
POL000967,2023-11,563.11,9.62,Northeast,Retail,Small,4.77
POL000967,2023-12,563.11,9.88,Northeast,Retail,Small,4.77
POL000967,2024-01,563.11,9.25,Northeast,Retail,Small,4.77
POL000967,2024-02,563.11,9.25,Northeast,Retail,Small,4.77
POL000967,2024-03,563.11,9.55,Northeast,Retail,Small,4.77
POL000967,2024-04,563.11,9.38,Northeast,Retail,Small,4.77
POL000967,2024-05,563.11,10.1,Northeast,Retail,Small,4.77
POL000967,2024-06,563.11,9.76,Northeast,Retail,Small,4.77
POL000967,2024-07,563.11,9.47,Northeast,Retail,Small,4.77
POL000967,2024-08,563.11,9.88,Northeast,Retail,Small,4.77
POL000967,2024-09,563.11,9.56,Northeast,Retail,Small,4.77
POL000967,2024-10,563.11,9.32,Northeast,Retail,Small,4.77
POL000967,2024-11,563.11,9.43,Northeast,Retail,Small,4.77
POL000967,2024-12,563.11,9.82,Northeast,Retail,Small,4.77
POL000968,2022-01,8897.98,181.52,Midwest,Office,Large,4.7
POL000968,2022-02,8897.98,185.72,Midwest,Office,Large,4.7
POL000968,2022-03,8897.98,184.5,Midwest,Office,Large,4.7
POL000968,2022-04,8897.98,184.36,Midwest,Office,Large,4.7
POL000968,2022-05,8897.98,193.51,Midwest,Office,Large,4.7
POL000968,2022-06,8897.98,196.23,Midwest,Office,Large,4.7
POL000968,2022-07,8897.98,194.14,Midwest,Office,Large,4.7
POL000968,2022-08,8897.98,192.81,Midwest,Office,Large,4.7
POL000968,2022-09,8897.98,197.95,Midwest,Office,Large,4.7
POL000968,2022-10,8897.98,181.65,Midwest,Office,Large,4.7
POL000968,2022-11,8897.98,183.72,Midwest,Office,Large,4.7
POL000968,2022-12,8897.98,188.41,Midwest,Office,Large,4.7
POL000968,2023-01,8897.98,187.62,Midwest,Office,Large,4.7
POL000968,2023-02,8897.98,188.48,Midwest,Office,Large,4.7
POL000968,2023-03,8897.98,184.46,Midwest,Office,Large,4.7
POL000968,2023-04,8897.98,183.38,Midwest,Office,Large,4.7
POL000968,2023-05,8897.98,190.21,Midwest,Office,Large,4.7
POL000968,2023-06,8897.98,198.17,Midwest,Office,Large,4.7
POL000968,2023-07,8897.98,187.99,Midwest,Office,Large,4.7
POL000968,2023-08,8897.98,181.36,Midwest,Office,Large,4.7
POL000968,2023-09,8897.98,193.96,Midwest,Office,Large,4.7
POL000968,2023-10,8897.98,186.07,Midwest,Office,Large,4.7
POL000968,2023-11,8897.98,185.2,Midwest,Office,Large,4.7
POL000968,2023-12,8897.98,186.7,Midwest,Office,Large,4.7
POL000968,2024-01,8897.98,194.29,Midwest,Office,Large,4.7
POL000968,2024-02,8897.98,196.1,Midwest,Office,Large,4.7
